time,station,part_id,activity
2025-07-25T13:42:09.868508,S1,P12,TRANSFER
2025-07-25T13:42:10.006482,S5,P1,BLOCK
2025-07-25T13:42:10.203624,S1,P3,LOAD
2025-07-25T13:42:10.546657,S5,P1,TRANSFER
2025-07-25T13:42:10.725590,S5,P7,LOAD
2025-07-25T13:42:14.016539,S5,P7,PROCESS
2025-07-25T13:42:14.362715,S1,P3,PROCESS
2025-07-25T13:42:14.658555,S2,P12,LOAD
2025-07-25T13:42:16.792045,S4,P10,UNLOAD
2025-07-25T13:42:18.051675,S2,P12,PROCESS
2025-07-25T13:42:18.588067,S4,P10,TRANSFER
2025-07-25T13:42:20.649410,S3,P11,LOAD
2025-07-25T13:42:24.348761,S2,P12,UNLOAD
2025-07-25T13:42:24.622107,S3,P11,PROCESS
2025-07-25T13:42:26.253081,S2,P12,TRANSFER
2025-07-25T13:42:26.284605,S5,P7,UNLOAD
2025-07-25T13:42:26.925439,S1,P3,UNLOAD
2025-07-25T13:42:28.007057,S5,P7,BLOCK
2025-07-25T13:42:29.510331,S1,P3,TRANSFER
2025-07-25T13:42:29.917049,S1,P5,LOAD
2025-07-25T13:42:30.348510,S5,P7,TRANSFER
2025-07-25T13:42:30.520501,S5,P8,LOAD
2025-07-25T13:42:33.264898,S3,P11,UNLOAD
2025-07-25T13:42:33.801907,S5,P8,PROCESS
2025-07-25T13:42:34.101534,S1,P5,PROCESS
2025-07-25T13:42:34.219688,S2,P3,LOAD
2025-07-25T13:42:36.072868,S3,P11,TRANSFER
2025-07-25T13:42:37.608528,S2,P3,PROCESS
2025-07-25T13:42:40.402342,S3,P12,LOAD
2025-07-25T13:42:43.330656,S2,P3,UNLOAD
2025-07-25T13:42:44.383442,S3,P12,PROCESS
2025-07-25T13:42:44.996132,S1,P5,UNLOAD
2025-07-25T13:42:45.144010,S2,P3,TRANSFER
2025-07-25T13:42:47.139850,S5,P8,UNLOAD
2025-07-25T13:42:47.578480,S1,P5,TRANSFER
2025-07-25T13:42:47.951119,S1,P4,LOAD
2025-07-25T13:42:48.875184,S5,P8,TRANSFER
2025-07-25T13:42:49.291700,S5,P2,LOAD
2025-07-25T13:42:52.161936,S2,P5,LOAD
2025-07-25T13:42:52.214245,S1,P4,PROCESS
2025-07-25T13:42:52.257135,S3,P12,UNLOAD
2025-07-25T13:42:52.680480,S5,P2,PROCESS
2025-07-25T13:42:54.982360,S3,P12,TRANSFER
2025-07-25T13:42:55.505521,S2,P5,PROCESS
2025-07-25T13:42:59.504274,S3,P3,LOAD
2025-07-25T13:43:01.385884,S2,P5,UNLOAD
2025-07-25T13:43:03.201254,S2,P5,TRANSFER
2025-07-25T13:43:03.460066,S3,P3,PROCESS
2025-07-25T13:43:04.591338,S5,P2,UNLOAD
2025-07-25T13:43:04.990731,S1,P4,UNLOAD
2025-07-25T13:43:06.297205,S5,P2,BLOCK
2025-07-25T13:43:07.590358,S1,P4,TRANSFER
2025-07-25T13:43:08.019045,S1,P9,LOAD
2025-07-25T13:43:08.396776,S5,P2,TRANSFER
2025-07-25T13:43:08.567776,S5,P6,LOAD
2025-07-25T13:43:09.792958,S3,P3,UNLOAD
2025-07-25T13:43:11.848535,S5,P6,PROCESS
2025-07-25T13:43:12.152518,S2,P4,LOAD
2025-07-25T13:43:12.160103,S1,P9,PROCESS
2025-07-25T13:43:12.592575,S3,P3,TRANSFER
2025-07-25T13:43:15.433741,S2,P4,PROCESS
2025-07-25T13:43:17.614239,S3,P5,LOAD
2025-07-25T13:43:21.267476,S2,P4,UNLOAD
2025-07-25T13:43:21.584576,S3,P5,PROCESS
2025-07-25T13:43:23.120321,S2,P4,TRANSFER
2025-07-25T13:43:23.728158,S5,P6,UNLOAD
2025-07-25T13:43:24.227402,S1,P9,UNLOAD
2025-07-25T13:43:25.495892,S5,P6,BLOCK
2025-07-25T13:43:26.906113,S1,P9,TRANSFER
2025-07-25T13:43:27.321516,S1,P1,LOAD
2025-07-25T13:43:27.598301,S5,P6,TRANSFER
2025-07-25T13:43:27.772572,S5,P10,LOAD
2025-07-25T13:43:28.280233,S3,P5,UNLOAD
2025-07-25T13:43:31.073885,S3,P5,TRANSFER
2025-07-25T13:43:31.121682,S5,P10,PROCESS
2025-07-25T13:43:31.430742,S1,P1,PROCESS
2025-07-25T13:43:31.790805,S2,P9,LOAD
2025-07-25T13:43:35.129637,S2,P9,PROCESS
2025-07-25T13:43:38.251447,S4,P4,LOAD
2025-07-25T13:43:40.456649,S2,P9,UNLOAD
2025-07-25T13:43:41.544770,S4,P4,PROCESS
2025-07-25T13:43:42.307223,S2,P9,TRANSFER
2025-07-25T13:43:42.958349,S5,P10,UNLOAD
2025-07-25T13:43:43.599445,S1,P1,UNLOAD
2025-07-25T13:43:44.623732,S5,P10,BLOCK
2025-07-25T13:43:46.290641,S1,P1,TRANSFER
2025-07-25T13:43:46.668251,S1,P7,LOAD
2025-07-25T13:43:47.081003,S5,P10,TRANSFER
2025-07-25T13:43:47.252801,S5,P11,LOAD
2025-07-25T13:43:50.537788,S5,P11,PROCESS
2025-07-25T13:43:50.828776,S1,P7,PROCESS
2025-07-25T13:43:51.128614,S2,P1,LOAD
2025-07-25T13:43:52.918404,S4,P4,UNLOAD
2025-07-25T13:43:54.469591,S2,P1,PROCESS
2025-07-25T13:43:54.735521,S4,P4,TRANSFER
2025-07-25T13:43:57.137383,S4,P9,LOAD
2025-07-25T13:44:00.419565,S4,P9,PROCESS
2025-07-25T13:44:00.453368,S2,P1,UNLOAD
2025-07-25T13:44:01.786232,S5,P11,UNLOAD
2025-07-25T13:44:02.134138,S1,P7,UNLOAD
2025-07-25T13:44:02.268882,S2,P1,TRANSFER
2025-07-25T13:44:03.441597,S5,P11,BLOCK
2025-07-25T13:44:04.705507,S1,P7,TRANSFER
2025-07-25T13:44:05.119309,S1,P8,LOAD
2025-07-25T13:44:05.532743,S5,P11,TRANSFER
2025-07-25T13:44:05.703174,S5,P12,LOAD
2025-07-25T13:44:08.987589,S5,P12,PROCESS
2025-07-25T13:44:09.328561,S1,P8,PROCESS
2025-07-25T13:44:09.541985,S2,P7,LOAD
2025-07-25T13:44:12.351996,S4,P9,UNLOAD
2025-07-25T13:44:12.873774,S2,P7,PROCESS
2025-07-25T13:44:14.217696,S4,P9,TRANSFER
2025-07-25T13:44:17.138919,S4,P1,LOAD
2025-07-25T13:44:18.803944,S2,P7,UNLOAD
2025-07-25T13:44:20.423421,S4,P1,PROCESS
2025-07-25T13:44:20.698843,S2,P7,TRANSFER
2025-07-25T13:44:20.906917,S5,P12,UNLOAD
2025-07-25T13:44:21.047235,S1,P8,UNLOAD
2025-07-25T13:44:22.577643,S5,P12,BLOCK
2025-07-25T13:44:23.657611,S1,P8,TRANSFER
2025-07-25T13:44:24.084489,S1,P2,LOAD
2025-07-25T13:44:24.456316,S5,P12,TRANSFER
2025-07-25T13:44:24.630939,S5,P3,LOAD
2025-07-25T13:44:27.915462,S5,P3,PROCESS
2025-07-25T13:44:28.325525,S1,P2,PROCESS
2025-07-25T13:44:28.391143,S2,P8,LOAD
2025-07-25T13:44:31.731787,S2,P8,PROCESS
2025-07-25T13:44:32.851630,S4,P1,UNLOAD
2025-07-25T13:44:34.728956,S4,P1,TRANSFER
2025-07-25T13:44:35.037436,S3,P7,LOAD
2025-07-25T13:44:36.197014,S2,P8,UNLOAD
2025-07-25T13:44:38.106082,S2,P8,TRANSFER
2025-07-25T13:44:39.014148,S3,P7,PROCESS
2025-07-25T13:44:40.085082,S1,P2,UNLOAD
2025-07-25T13:44:40.543193,S5,P3,UNLOAD
2025-07-25T13:44:42.202727,S5,P3,BLOCK
2025-07-25T13:44:42.724690,S1,P2,TRANSFER
2025-07-25T13:44:43.129359,S1,P6,LOAD
2025-07-25T13:44:43.438519,S5,P3,TRANSFER
2025-07-25T13:44:43.627560,S5,P5,LOAD
2025-07-25T13:44:46.168254,S3,P7,UNLOAD
2025-07-25T13:44:46.900656,S5,P5,PROCESS
2025-07-25T13:44:47.276252,S1,P6,PROCESS
2025-07-25T13:44:47.477901,S2,P2,LOAD
2025-07-25T13:44:48.963085,S3,P7,TRANSFER
2025-07-25T13:44:50.870701,S2,P2,PROCESS
2025-07-25T13:44:52.908110,S4,P8,LOAD
2025-07-25T13:44:55.630449,S2,P2,UNLOAD
2025-07-25T13:44:56.187752,S4,P8,PROCESS
2025-07-25T13:44:57.460756,S2,P2,TRANSFER
2025-07-25T13:44:58.271295,S1,P6,UNLOAD
2025-07-25T13:44:59.368556,S5,P5,UNLOAD
2025-07-25T13:45:01.022590,S1,P6,TRANSFER
2025-07-25T13:45:01.367673,S5,P5,BLOCK
2025-07-25T13:45:01.394227,S1,P10,LOAD
2025-07-25T13:45:01.754320,S5,P5,TRANSFER
2025-07-25T13:45:01.927719,S5,P4,LOAD
2025-07-25T13:45:05.214612,S5,P4,PROCESS
2025-07-25T13:45:05.503001,S1,P10,PROCESS
2025-07-25T13:45:05.678907,S2,P6,LOAD
2025-07-25T13:45:08.724440,S4,P8,UNLOAD
2025-07-25T13:45:09.016076,S2,P6,PROCESS
2025-07-25T13:45:10.587186,S4,P8,TRANSFER
2025-07-25T13:45:12.468666,S4,P2,LOAD
2025-07-25T13:45:13.215374,S2,P6,UNLOAD
2025-07-25T13:45:15.018657,S2,P6,TRANSFER
2025-07-25T13:45:15.750728,S4,P2,PROCESS
2025-07-25T13:45:17.637744,S5,P4,UNLOAD
2025-07-25T13:45:17.673255,S1,P10,UNLOAD
2025-07-25T13:45:19.288585,S5,P4,BLOCK
2025-07-25T13:45:20.357946,S1,P10,TRANSFER
2025-07-25T13:45:20.768779,S1,P11,LOAD
2025-07-25T13:45:21.138224,S5,P4,TRANSFER
2025-07-25T13:45:21.304994,S5,P9,LOAD
2025-07-25T13:45:24.602428,S5,P9,PROCESS
2025-07-25T13:45:24.988013,S2,P10,LOAD
2025-07-25T13:45:25.024628,S1,P11,PROCESS
2025-07-25T13:45:26.303692,S4,P2,UNLOAD
2025-07-25T13:45:28.128024,S4,P2,TRANSFER
2025-07-25T13:45:28.328924,S2,P10,PROCESS
2025-07-25T13:45:29.289302,S3,P6,LOAD
2025-07-25T13:45:33.268077,S3,P6,PROCESS
2025-07-25T13:45:33.926588,S2,P10,UNLOAD
2025-07-25T13:45:35.946712,S2,P10,TRANSFER
2025-07-25T13:45:37.220401,S5,P9,UNLOAD
2025-07-25T13:45:37.954433,S1,P11,UNLOAD
2025-07-25T13:45:38.914690,S5,P9,BLOCK
2025-07-25T13:45:40.429361,S3,P6,UNLOAD
2025-07-25T13:45:40.707489,S1,P11,TRANSFER
2025-07-25T13:45:41.055438,S1,P12,LOAD
2025-07-25T13:45:41.431935,S5,P9,TRANSFER
2025-07-25T13:45:41.610601,S5,P1,LOAD
2025-07-25T13:45:43.184569,S3,P6,TRANSFER
2025-07-25T13:45:44.895919,S5,P1,PROCESS
2025-07-25T13:45:45.148250,S1,P12,PROCESS
2025-07-25T13:45:45.423701,S2,P11,LOAD
2025-07-25T13:45:48.817822,S2,P11,PROCESS
2025-07-25T13:45:50.609435,S3,P10,LOAD
2025-07-25T13:45:54.239394,S2,P11,UNLOAD
2025-07-25T13:45:54.581009,S3,P10,PROCESS
2025-07-25T13:45:56.068931,S2,P11,TRANSFER
2025-07-25T13:45:56.397393,S1,P12,UNLOAD
2025-07-25T13:45:56.550863,S5,P1,UNLOAD
2025-07-25T13:45:58.271175,S5,P1,BLOCK
2025-07-25T13:45:58.930747,S1,P12,TRANSFER
2025-07-25T13:45:59.410472,S1,P3,LOAD
2025-07-25T13:45:59.766350,S5,P1,TRANSFER
2025-07-25T13:45:59.947190,S5,P7,LOAD
2025-07-25T13:46:02.087756,S3,P10,UNLOAD
2025-07-25T13:46:03.233748,S5,P7,PROCESS
2025-07-25T13:46:03.559253,S1,P3,PROCESS
2025-07-25T13:46:03.627045,S2,P12,LOAD
2025-07-25T13:46:04.788215,S3,P10,TRANSFER
2025-07-25T13:46:06.973935,S2,P12,PROCESS
2025-07-25T13:46:10.954503,S4,P11,LOAD
2025-07-25T13:46:12.341497,S2,P12,UNLOAD
2025-07-25T13:46:14.100712,S2,P12,TRANSFER
2025-07-25T13:46:14.248674,S4,P11,PROCESS
2025-07-25T13:46:14.955709,S5,P7,UNLOAD
2025-07-25T13:46:15.070916,S1,P3,UNLOAD
2025-07-25T13:46:16.613654,S5,P7,BLOCK
2025-07-25T13:46:17.669015,S1,P3,TRANSFER
2025-07-25T13:46:18.079621,S1,P5,LOAD
2025-07-25T13:46:18.457743,S5,P7,TRANSFER
2025-07-25T13:46:18.627064,S5,P8,LOAD
2025-07-25T13:46:21.910737,S5,P8,PROCESS
2025-07-25T13:46:22.268231,S1,P5,PROCESS
2025-07-25T13:46:22.393227,S2,P3,LOAD
2025-07-25T13:46:25.732690,S2,P3,PROCESS
2025-07-25T13:46:25.971408,S4,P11,UNLOAD
2025-07-25T13:46:27.779439,S4,P11,TRANSFER
2025-07-25T13:46:28.441008,S3,P12,LOAD
2025-07-25T13:46:29.895249,S2,P3,UNLOAD
2025-07-25T13:46:31.831219,S2,P3,TRANSFER
2025-07-25T13:46:32.446410,S3,P12,PROCESS
2025-07-25T13:46:34.032339,S5,P8,UNLOAD
2025-07-25T13:46:34.638890,S1,P5,UNLOAD
2025-07-25T13:46:35.775469,S5,P8,BLOCK
2025-07-25T13:46:37.225510,S1,P5,TRANSFER
2025-07-25T13:46:37.629426,S1,P4,LOAD
2025-07-25T13:46:37.938221,S5,P8,TRANSFER
2025-07-25T13:46:38.113175,S5,P2,LOAD
2025-07-25T13:46:40.304734,S3,P12,UNLOAD
2025-07-25T13:46:41.412537,S5,P2,PROCESS
2025-07-25T13:46:41.519624,S2,P5,LOAD
2025-07-25T13:46:41.659371,S1,P4,PROCESS
2025-07-25T13:46:43.037320,S3,P12,TRANSFER
2025-07-25T13:46:44.858781,S2,P5,PROCESS
2025-07-25T13:46:46.710987,S3,P3,LOAD
2025-07-25T13:46:50.286917,S2,P5,UNLOAD
2025-07-25T13:46:50.682945,S3,P3,PROCESS
2025-07-25T13:46:52.137098,S2,P5,TRANSFER
2025-07-25T13:46:53.678173,S5,P2,UNLOAD
2025-07-25T13:46:53.928737,S1,P4,UNLOAD
2025-07-25T13:46:55.451536,S5,P2,BLOCK
2025-07-25T13:46:56.540379,S1,P4,TRANSFER
2025-07-25T13:46:56.966578,S1,P9,LOAD
2025-07-25T13:46:57.067133,S3,P3,UNLOAD
2025-07-25T13:46:57.306322,S5,P2,TRANSFER
2025-07-25T13:46:57.472814,S5,P6,LOAD
2025-07-25T13:46:59.863378,S3,P3,TRANSFER
2025-07-25T13:47:00.764577,S5,P6,PROCESS
2025-07-25T13:47:01.151039,S1,P9,PROCESS
2025-07-25T13:47:01.289067,S2,P4,LOAD
2025-07-25T13:47:04.685963,S2,P4,PROCESS
2025-07-25T13:47:06.959274,S4,P5,LOAD
2025-07-25T13:47:10.232533,S4,P5,PROCESS
2025-07-25T13:47:10.313694,S2,P4,UNLOAD
2025-07-25T13:47:12.121190,S2,P4,TRANSFER
2025-07-25T13:47:12.759029,S1,P9,UNLOAD
2025-07-25T13:47:13.594625,S5,P6,UNLOAD
2025-07-25T13:47:15.206721,S5,P6,BLOCK
2025-07-25T13:47:15.403319,S1,P9,TRANSFER
2025-07-25T13:47:15.779949,S1,P1,LOAD
2025-07-25T13:47:16.170804,S5,P6,TRANSFER
2025-07-25T13:47:16.344496,S5,P10,LOAD
2025-07-25T13:47:19.632416,S5,P10,PROCESS
2025-07-25T13:47:19.985680,S1,P1,PROCESS
2025-07-25T13:47:20.152037,S2,P9,LOAD
2025-07-25T13:47:22.824022,S4,P5,UNLOAD
2025-07-25T13:47:23.491803,S2,P9,PROCESS
2025-07-25T13:47:24.648992,S4,P5,TRANSFER
2025-07-25T13:47:26.474761,S3,P4,LOAD
2025-07-25T13:47:29.129889,S2,P9,UNLOAD
2025-07-25T13:47:30.450948,S3,P4,PROCESS
2025-07-25T13:47:31.069135,S2,P9,TRANSFER
2025-07-25T13:47:31.337489,S1,P1,UNLOAD
2025-07-25T13:47:31.643771,S5,P10,UNLOAD
2025-07-25T13:47:33.316384,S5,P10,BLOCK
2025-07-25T13:47:33.953546,S1,P1,TRANSFER
2025-07-25T13:47:34.389430,S1,P7,LOAD
2025-07-25T13:47:34.790551,S5,P10,TRANSFER
2025-07-25T13:47:34.967752,S5,P11,LOAD
2025-07-25T13:47:37.413776,S3,P4,UNLOAD
2025-07-25T13:47:38.202686,S5,P11,PROCESS
2025-07-25T13:47:38.459148,S2,P1,LOAD
2025-07-25T13:47:38.511424,S1,P7,PROCESS
2025-07-25T13:47:40.178220,S3,P4,TRANSFER
2025-07-25T13:47:41.856955,S2,P1,PROCESS
2025-07-25T13:47:45.803268,S3,P9,LOAD
2025-07-25T13:47:46.261092,S2,P1,UNLOAD
2025-07-25T13:47:48.177270,S2,P1,TRANSFER
2025-07-25T13:47:49.789151,S3,P9,PROCESS
2025-07-25T13:47:49.830357,S1,P7,UNLOAD
2025-07-25T13:47:50.267358,S5,P11,UNLOAD
2025-07-25T13:47:51.998514,S5,P11,BLOCK
2025-07-25T13:47:52.519446,S1,P7,TRANSFER
2025-07-25T13:47:52.928376,S1,P8,LOAD
2025-07-25T13:47:53.244406,S5,P11,TRANSFER
2025-07-25T13:47:53.418243,S5,P12,LOAD
2025-07-25T13:47:56.696244,S5,P12,PROCESS
2025-07-25T13:47:56.732810,S3,P9,UNLOAD
2025-07-25T13:47:57.062754,S1,P8,PROCESS
2025-07-25T13:47:57.372851,S2,P7,LOAD
2025-07-25T13:47:59.443268,S3,P9,TRANSFER
2025-07-25T13:48:00.702665,S2,P7,PROCESS
2025-07-25T13:48:02.397428,S3,P1,LOAD
2025-07-25T13:48:06.384322,S3,P1,PROCESS
2025-07-25T13:48:06.938090,S2,P7,UNLOAD
2025-07-25T13:48:08.207444,S5,P12,UNLOAD
2025-07-25T13:48:08.573317,S1,P8,UNLOAD
2025-07-25T13:48:08.857089,S2,P7,TRANSFER
2025-07-25T13:48:09.880490,S5,P12,BLOCK
2025-07-25T13:48:11.183240,S1,P8,TRANSFER
2025-07-25T13:48:11.624776,S1,P2,LOAD
2025-07-25T13:48:11.923053,S5,P12,TRANSFER
2025-07-25T13:48:12.094894,S5,P3,LOAD
2025-07-25T13:48:12.898409,S3,P1,UNLOAD
2025-07-25T13:48:15.368396,S5,P3,PROCESS
2025-07-25T13:48:15.665052,S3,P1,TRANSFER
2025-07-25T13:48:15.779098,S1,P2,PROCESS
2025-07-25T13:48:15.983069,S2,P8,LOAD
2025-07-25T13:48:19.380592,S2,P8,PROCESS
2025-07-25T13:48:23.343212,S3,P7,LOAD
2025-07-25T13:48:23.690582,S2,P8,UNLOAD
2025-07-25T13:48:25.769099,S2,P8,TRANSFER
2025-07-25T13:48:27.319006,S3,P7,PROCESS
2025-07-25T13:48:27.644662,S5,P3,UNLOAD
2025-07-25T13:48:27.843458,S1,P2,UNLOAD
2025-07-25T13:48:29.356897,S5,P3,BLOCK
2025-07-25T13:48:30.453676,S1,P2,TRANSFER
2025-07-25T13:48:30.849488,S1,P6,LOAD
2025-07-25T13:48:31.201661,S5,P3,TRANSFER
2025-07-25T13:48:31.383193,S5,P5,LOAD
2025-07-25T13:48:34.119226,S3,P7,UNLOAD
2025-07-25T13:48:34.670648,S5,P5,PROCESS
2025-07-25T13:48:35.038148,S1,P6,PROCESS
2025-07-25T13:48:35.079099,S2,P2,LOAD
2025-07-25T13:48:36.882054,S3,P7,TRANSFER
2025-07-25T13:48:38.436906,S2,P2,PROCESS
2025-07-25T13:48:40.559744,S4,P8,LOAD
2025-07-25T13:48:43.847295,S4,P8,PROCESS
2025-07-25T13:48:44.167854,S2,P2,UNLOAD
2025-07-25T13:48:46.033992,S2,P2,TRANSFER
2025-07-25T13:48:46.528243,S5,P5,UNLOAD
2025-07-25T13:48:47.357998,S1,P6,UNLOAD
2025-07-25T13:48:48.197911,S5,P5,BLOCK
2025-07-25T13:48:50.035612,S1,P6,TRANSFER
2025-07-25T13:48:50.426177,S1,P10,LOAD
2025-07-25T13:48:50.747397,S5,P5,TRANSFER
2025-07-25T13:48:50.925498,S5,P4,LOAD
2025-07-25T13:48:54.216479,S5,P4,PROCESS
2025-07-25T13:48:54.562778,S1,P10,PROCESS
2025-07-25T13:48:54.872522,S4,P8,UNLOAD
2025-07-25T13:48:54.972622,S2,P6,LOAD
2025-07-25T13:48:56.697556,S4,P8,TRANSFER
2025-07-25T13:48:58.317532,S2,P6,PROCESS
2025-07-25T13:49:00.701610,S4,P2,LOAD
2025-07-25T13:49:02.168749,S2,P6,UNLOAD
2025-07-25T13:49:04.004468,S4,P2,PROCESS
2025-07-25T13:49:04.018360,S2,P6,TRANSFER
2025-07-25T13:49:06.178762,S5,P4,UNLOAD
2025-07-25T13:49:07.840554,S5,P4,BLOCK
2025-07-25T13:49:08.104244,S1,P10,UNLOAD
2025-07-25T13:49:10.720607,S1,P10,TRANSFER
2025-07-25T13:49:11.169485,S1,P11,LOAD
2025-07-25T13:49:11.486223,S5,P4,TRANSFER
2025-07-25T13:49:11.657219,S5,P9,LOAD
2025-07-25T13:49:14.936818,S5,P9,PROCESS
2025-07-25T13:49:15.304060,S1,P11,PROCESS
2025-07-25T13:49:15.423892,S2,P10,LOAD
2025-07-25T13:49:16.496701,S4,P2,UNLOAD
2025-07-25T13:49:18.393727,S4,P2,TRANSFER
2025-07-25T13:49:18.811668,S2,P10,PROCESS
2025-07-25T13:49:19.001697,S4,P6,LOAD
2025-07-25T13:49:22.286143,S4,P6,PROCESS
2025-07-25T13:49:24.388500,S2,P10,UNLOAD
2025-07-25T13:49:26.147571,S1,P11,UNLOAD
2025-07-25T13:49:26.226670,S2,P10,TRANSFER
2025-07-25T13:49:26.955876,S5,P9,UNLOAD
2025-07-25T13:49:28.612975,S5,P9,BLOCK
2025-07-25T13:49:28.736340,S1,P11,TRANSFER
2025-07-25T13:49:29.150741,S1,P12,LOAD
2025-07-25T13:49:29.472864,S5,P9,TRANSFER
2025-07-25T13:49:29.642976,S5,P1,LOAD
2025-07-25T13:49:32.926501,S5,P1,PROCESS
2025-07-25T13:49:33.344779,S1,P12,PROCESS
2025-07-25T13:49:33.381737,S2,P11,LOAD
2025-07-25T13:49:34.154128,S4,P6,UNLOAD
2025-07-25T13:49:36.061349,S4,P6,TRANSFER
2025-07-25T13:49:36.782669,S2,P11,PROCESS
2025-07-25T13:49:40.837539,S4,P10,LOAD
2025-07-25T13:49:41.442694,S2,P11,UNLOAD
2025-07-25T13:49:43.299939,S2,P11,TRANSFER
2025-07-25T13:49:44.149527,S4,P10,PROCESS
2025-07-25T13:49:44.432236,S5,P1,UNLOAD
2025-07-25T13:49:45.106320,S1,P12,UNLOAD
2025-07-25T13:49:46.147687,S5,P1,BLOCK
2025-07-25T13:49:47.692746,S1,P12,TRANSFER
2025-07-25T13:49:48.090318,S1,P3,LOAD
2025-07-25T13:49:48.401528,S5,P1,TRANSFER
2025-07-25T13:49:48.576955,S5,P7,LOAD
2025-07-25T13:49:51.803733,S5,P7,PROCESS
2025-07-25T13:49:52.266159,S1,P3,PROCESS
2025-07-25T13:49:52.450926,S2,P12,LOAD
2025-07-25T13:49:55.800664,S2,P12,PROCESS
2025-07-25T13:49:56.479102,S4,P10,UNLOAD
2025-07-25T13:49:58.564108,S4,P10,TRANSFER
2025-07-25T13:49:58.947363,S4,P11,LOAD
2025-07-25T13:50:01.228012,S2,P12,UNLOAD
2025-07-25T13:50:02.248603,S4,P11,PROCESS
2025-07-25T13:50:02.960559,S5,P7,UNLOAD
2025-07-25T13:50:03.076985,S2,P12,TRANSFER
2025-07-25T13:50:04.622968,S5,P7,BLOCK
2025-07-25T13:50:04.954263,S1,P3,UNLOAD
2025-07-25T13:50:07.578134,S1,P3,TRANSFER
2025-07-25T13:50:07.946759,S1,P5,LOAD
2025-07-25T13:50:08.350772,S5,P7,TRANSFER
2025-07-25T13:50:08.530306,S5,P8,LOAD
2025-07-25T13:50:11.807832,S5,P8,PROCESS
2025-07-25T13:50:12.164173,S1,P5,PROCESS
2025-07-25T13:50:12.589683,S2,P3,LOAD
2025-07-25T13:50:14.487566,S4,P11,UNLOAD
2025-07-25T13:50:15.927565,S2,P3,PROCESS
2025-07-25T13:50:16.360682,S4,P11,TRANSFER
2025-07-25T13:50:17.438068,S3,P12,LOAD
2025-07-25T13:50:20.490361,S2,P3,UNLOAD
2025-07-25T13:50:21.416600,S3,P12,PROCESS
2025-07-25T13:50:22.368606,S2,P3,TRANSFER
2025-07-25T13:50:23.780268,S1,P5,UNLOAD
2025-07-25T13:50:24.340359,S5,P8,UNLOAD
2025-07-25T13:50:25.990670,S5,P8,BLOCK
2025-07-25T13:50:26.369487,S1,P5,TRANSFER
2025-07-25T13:50:26.777588,S1,P4,LOAD
2025-07-25T13:50:27.171639,S5,P8,TRANSFER
2025-07-25T13:50:27.343217,S5,P2,LOAD
2025-07-25T13:50:29.643829,S3,P12,UNLOAD
2025-07-25T13:50:30.575581,S5,P2,PROCESS
2025-07-25T13:50:30.956173,S1,P4,PROCESS
2025-07-25T13:50:31.020855,S2,P5,LOAD
2025-07-25T13:50:32.404857,S3,P12,TRANSFER
2025-07-25T13:50:34.301019,S2,P5,PROCESS
2025-07-25T13:50:37.002971,S3,P3,LOAD
2025-07-25T13:50:40.127227,S2,P5,UNLOAD
2025-07-25T13:50:41.029412,S3,P3,PROCESS
2025-07-25T13:50:41.882844,S5,P2,UNLOAD
2025-07-25T13:50:41.960879,S2,P5,TRANSFER
2025-07-25T13:50:42.918351,S1,P4,UNLOAD
2025-07-25T13:50:43.675816,S5,P2,BLOCK
2025-07-25T13:50:45.660571,S1,P4,TRANSFER
2025-07-25T13:50:46.026268,S1,P9,LOAD
2025-07-25T13:50:46.381874,S5,P2,TRANSFER
2025-07-25T13:50:46.550988,S5,P6,LOAD
2025-07-25T13:50:47.786372,S3,P3,UNLOAD
2025-07-25T13:50:49.779921,S5,P6,PROCESS
2025-07-25T13:50:50.117686,S1,P9,PROCESS
2025-07-25T13:50:50.395941,S2,P4,LOAD
2025-07-25T13:50:50.534048,S3,P3,TRANSFER
2025-07-25T13:50:53.785988,S2,P4,PROCESS
2025-07-25T13:50:56.350138,S3,P5,LOAD
2025-07-25T13:50:58.088340,S2,P4,UNLOAD
2025-07-25T13:50:59.947932,S2,P4,TRANSFER
2025-07-25T13:51:00.323069,S3,P5,PROCESS
2025-07-25T13:51:03.560344,S5,P6,UNLOAD
2025-07-25T13:51:03.663952,S1,P9,UNLOAD
2025-07-25T13:51:05.280684,S5,P6,BLOCK
2025-07-25T13:51:06.306765,S1,P9,TRANSFER
2025-07-25T13:51:06.731478,S1,P1,LOAD
2025-07-25T13:51:07.071477,S5,P6,TRANSFER
2025-07-25T13:51:07.242940,S5,P10,LOAD
2025-07-25T13:51:07.425137,S3,P5,UNLOAD
2025-07-25T13:51:10.133088,S3,P5,TRANSFER
2025-07-25T13:51:10.531094,S5,P10,PROCESS
2025-07-25T13:51:10.920219,S1,P1,PROCESS
2025-07-25T13:51:11.007923,S2,P9,LOAD
2025-07-25T13:51:14.352861,S2,P9,PROCESS
2025-07-25T13:51:14.515421,S4,P4,LOAD
2025-07-25T13:51:17.797085,S4,P4,PROCESS
2025-07-25T13:51:20.027609,S2,P9,UNLOAD
2025-07-25T13:51:21.876701,S2,P9,TRANSFER
2025-07-25T13:51:22.845420,S5,P10,UNLOAD
2025-07-25T13:51:23.244132,S1,P1,UNLOAD
2025-07-25T13:51:24.577582,S5,P10,BLOCK
2025-07-25T13:51:25.834623,S1,P1,TRANSFER
2025-07-25T13:51:26.216342,S1,P7,LOAD
